TIME,theta1,theta1Dot,theta1Ddot,theta2,theta2Dot,theta2Ddot,theta3,theta3Dot,theta3Ddot,omega_x,omega_y,omega_z,Omega_x,Omega_y,Omega_z
70832.4324324324,10.3018551325785,0.000145439804603711,-0,0,0,-0,0,0,-0,4.74095698614309e-21,-3.12959595484104e-21,7.19308565923647e-05,1.36478740992143e-27,-9.00922149218415e-28,2.07068589209006e-11
71610.8108108108,10.4150623318376,0.000145439804603711,-0,0,0,-0,0,0,-0,1.14035654506707e-20,-4.0626095640789e-21,7.19355003478414e-05,3.35466722210361e-27,-1.19512648914718e-27,2.11617731459886e-11
72389.1891891892,10.5282695310967,0.000145439804603711,-0,0,0,-0,0,0,-0,7.15284727038717e-21,-2.22559026124194e-21,7.19424427799761e-05,2.08671533157917e-27,-6.49276175541137e-28,2.09879216856405e-11
73167.5675675676,10.6414767303558,0.000145439804603711,-0,0,0,-0,0,0,-0,2.94819343281159e-21,6.21022296248011e-21,7.19516858934424e-05,8.29210778094749e-28,1.7466912983213e-27,2.02371773781586e-11
73945.9459459459,10.754683929615,0.000145439804603711,-0,0,0,-0,0,0,-0,1.75299521100816e-21,9.56056301450826e-22,7.19611322356575e-05,4.72265797089931e-28,2.57566414575575e-28,1.93866938491074e-11
74724.3243243243,10.8678911288741,0.000145439804603711,-0,0,0,-0,0,0,-0,8.46496857941543e-21,-4.25221080840114e-21,7.19706895933077e-05,2.17783912895073e-27,-1.09399473798434e-27,1.85163810666734e-11
75502.7027027027,10.9810983281332,0.000145439804603711,-0,0,0,-0,0,0,-0,9.99223411115617e-21,-1.06852644718843e-20,7.19799198690137e-05,2.44455188971649e-27,-2.61409842546641e-27,1.76095402869899e-11
76281.0810810811,11.0943055273923,0.000145439804603711,-0,0,0,-0,0,0,-0,7.19996337484481e-21,7.23072421897296e-22,7.19892318703556e-05,1.66237489309366e-27,1.66947715907846e-28,1.66213472769167e-11
77059.4594594595,11.2075127266514,0.000145439804603711,-0,0,0,-0,0,0,-0,4.0694367783073e-21,-1.74458546373148e-21,7.19991792371247e-05,8.78142179127599e-28,-3.76463418466654e-28,1.55366748754323e-11
77837.8378378378,11.3207199259105,0.000145439804603711,-0,0,0,-0,0,0,-0,5.74603164065481e-21,9.6758964286374e-22,7.20091580417175e-05,1.14815357109728e-27,1.93340651998941e-28,1.43886384774387e-11
78616.2162162162,11.4339271251696,0.000145439804603711,-0,0,0,-0,0,0,-0,5.89845792904541e-21,2.792733799289e-21,7.20183071184186e-05,1.08096222236238e-27,5.11801520068572e-28,1.31982070992072e-11
79394.5945945946,11.5471343244287,0.000145439804603711,-0,0,0,-0,0,0,-0,9.68860144660086e-21,-9.88316303237406e-21,7.20265606150213e-05,1.60893406361901e-27,-1.6412438623601e-27,1.19610645042567e-11
80172.972972973,11.6603415236878,0.000145439804603711,-0,0,0,-0,0,0,-0,6.49866592721728e-21,-1.38328111975504e-20,7.20344111836259e-05,9.63022271508834e-28,-2.04985229430343e-27,1.0674612768495e-11
80951.3513513513,11.7735487229469,0.000145439804603711,-0,0,0,-0,0,0,-0,6.76025171719617e-21,-1.08542990981983e-20,7.20422396257667e-05,8.77054564479242e-28,-1.408203860824e-27,9.34654177718875e-12
81729.7297297297,11.886755922206,0.000145439804603711,-0,0,0,-0,0,0,-0,8.08856123028701e-22,-9.51545273923533e-21,7.20500371313775e-05,8.96579344076282e-29,-1.05474362283213e-27,7.98641108013593e-12
82508.1081081081,11.9999631214651,0.000145439804603711,-0,0,0,-0,0,0,-0,8.20249692736304e-21,-4.77601921922677e-22,7.20575883956429e-05,7.51711559907468e-28,-4.37694629967656e-29,6.60366259880729e-12
83286.4864864865,12.1131703207242,0.000145439804603711,-0,0,0,-0,0,0,-0,-1.70369534899713e-21,-7.91425835568242e-21,7.20647911031767e-05,-1.23293970132845e-28,-5.72743439079944e-28,5.21522478014331e-12
84064.8648648649,12.2263775199833,0.000145439804603711,-0,0,0,-0,0,0,-0,6.84486611805564e-21,-2.03209556882898e-21,7.20715323205355e-05,3.64345445609703e-28,-1.08166434927556e-28,3.83629629947514e-12
84843.2432432432,12.3395847192424,0.000145439804603711,-0,0,0,-0,0,0,-0,1.80736472517747e-21,-4.65392620352659e-21,7.20772228617589e-05,6.15482594678562e-29,-1.58485475304816e-28,2.45452816059715e-12
85621.6216216216,12.4527919185015,0.000145439804603711,-0,0,0,-0,0,0,-0,5.84848753674463e-21,-4.46522170627235e-21,7.20808105676856e-05,8.45485126941554e-29,-6.45513650739735e-29,1.04203442154879e-12
86400,12.5659991177606,0.000145439804603711,-0,0,0,-0,0,0,-0,6.03207497242368e-21,-2.67542282702417e-21,7.20824503726042e-05,-2.77216176801044e-29,1.22954454449674e-29,-3.3126944539145e-13
87178.3783783784,12.6792063170197,0.000145439804603711,-0,0,0,-0,0,0,-0,-1.45279245984929e-21,-7.02854421305089e-21,7.20847532862691e-05,2.86282804306195e-29,1.38502325907654e-28,-1.42047993012395e-12
87956.7567567568,12.7924135162788,0.000145439804603711,-0,0,0,-0,0,0,-0,-3.15051290361773e-21,-4.85909897608393e-21,7.20917991196366e-05,8.40693200353726e-29,1.2966179139748e-28,-1.92372122175885e-12
88735.1351351351,12.9056207155379,0.000145439804603711,-0,0,0,-0,0,0,-0,8.36098559732603e-21,6.85062117291867e-21,7.210539611451e-05,-2.1713374317542e-28,-1.77909769253561e-28,-1.87256805782528e-12
89513.5135135135,13.0188279147971,0.000145439804603711,-0,0,0,-0,0,0,-0,-4.02843276226509e-21,1.16331439672845e-20,7.2117180977584e-05,1.31966446309376e-28,-3.81087325857387e-28,-2.36246914199723e-12
90291.8918918919,13.1320351140562,0.000145439804603711,-0,0,0,-0,0,0,-0,7.5221051451125e-21,6.47259750714021e-21,7.21172103026724e-05,-4.4818618609128e-28,-3.85653847542131e-28,-4.29692709867247e-12
91070.2702702703,13.2452423133153,0.000145439804603711,-0,0,0,-0,0,0,-0,7.09408394277305e-21,5.38540249088527e-21,7.21170497514875e-05,-5.44168082863293e-28,-4.13099728245772e-28,-5.53190475635723e-12
91848.6486486487,13.3584495125744,0.000145439804603711,-0,0,0,-0,0,0,-0,7.47662536631738e-21,6.95106087893744e-21,7.21272984616186e-05,-5.12426136189038e-28,-4.76405476280152e-28,-4.94339505506686e-12
92627.027027027,13.4716567118335,0.000145439804603711,-0,0,0,-0,0,0,-0,6.58081348076796e-21,-4.6999925533721e-21,7.2126838729302e-05,-6.56945034007453e-28,4.69187704048026e-28,-7.20022967682438e-12
93405.4054054054,13.5848639110926,0.000145439804603711,-0,0,0,-0,0,0,-0,1.05853242224731e-21,-3.69662181491775e-21,7.21098819426134e-05,-1.81237661846033e-28,6.32920712095301e-28,-1.23463638190001e-11
